name,type,country,city,address,lat,lon,beds,departments,ownership,icu
Tehran Multispeciality Hospital,general hospital,Iran,Tehran,"619 College Rd, Tehran, Iran",35.737201,51.397433,150,oncology || psychiatry || radiology,public,True
Jaipur General Hospital,general hospital,India,Jaipur,"515 Lakeview Ave, Jaipur, India",26.853474,75.845747,75,dermatology || ent || gastroenterology || oncology || pediatrics || physiotherapy,private,True
Sydney General Hospital,general hospital,Australia,Sydney,"113 Ring Rd, Sydney, Australia",-33.899234,151.175707,500,dental || ophthalmology || orthopedics,public,True
City Infirmary,specialty hospital,Iran,Tehran,"390 Oak St, Tehran, Iran",35.659432,51.407859,167,dermatology || emergency || gynecology || hematology || pulmonology,public,True
Eastside Medical Center,specialty hospital,Brazil,São Paulo,"722 King St, São Paulo, Brazil",-23.557577,-46.67418,148,cardiology || emergency || orthopedics || psychiatry || radiology || urology,public,True
Riverside Infirmary,specialty hospital,France,Lyon,"150 Market St, Lyon, France",45.721083,4.824007,474,nephrology || neurology || pulmonology,private,True
Hope Hospital,medical center,Germany,Berlin,"928 Park Ave, Berlin, Germany",52.531032,13.371412,559,ophthalmology || orthopedics || pediatrics || psychiatry,public,True
Commonwealth University Hospital,hospital,Germany,Berlin,"37 Church St, Berlin, Germany",52.566325,13.38645,386,dermatology || emergency || gastroenterology || urology,non-profit,True
Royal University Hospital,medical center,Switzerland,Zurich,"379 King St, Zurich, Switzerland",47.391517,8.57008,445,ENT || dermatology || emergency || endocrinology || neurology || urology,public,True
National University Hospital,specialty hospital,France,Marseille,"278 Pine St, Marseille, France",43.301136,5.337077,341,cardiology || emergency || hematology,public,True
Royal University Hospital,hospital,Mexico,Mexico City,"90 Hill Rd, Mexico City, Mexico",19.445457,-99.133095,950,ENT || anesthesiology || dermatology || emergency || oncology || orthopedics,private,True
Blue Sky University Hospital,medical center,Switzerland,Zurich,"260 High St, Zurich, Switzerland",47.365973,8.555129,865,gastroenterology || ophthalmology || urology,public,True
Heritage Hospital,hospital,Saudi Arabia,Jeddah,"518 Queen St, Jeddah, Saudi Arabia",21.466729,39.216669,459,cardiology || infectious disease || orthopedics,public,True
Highland University Hospital,university hospital,India,Ahmedabad,"546 High St, Ahmedabad, India",22.985193,72.599512,1050,cardiology || nephrology || ophthalmology,private,True
Maple Leaf Infirmary,hospital,Sweden,Stockholm,"700 Park Ave, Stockholm, Sweden",59.330378,18.024144,1260,dermatology || gynecology || neurology || pulmonology,non-profit,True
Regional Hospital,hospital,Czechia,Prague,"339 Cedar Rd, Prague, Czechia",50.049955,14.434976,884,anesthesiology || gynecology || oncology || ophthalmology,public,True
Northside Hospital,university hospital,United Arab Emirates,Abu Dhabi,"986 Market St, Abu Dhabi, United Arab Emirates",24.461054,54.33924,1878,gynecology || radiology || urology,public,True
Southside University Hospital,specialty hospital,Argentina,Buenos Aires,"515 Pine St, Buenos Aires, Argentina",-34.62097,-58.376291,104,gastroenterology || hematology || psychiatry || pulmonology || urology,non-profit,True
Lakeside Hospital,medical center,Sri Lanka,Colombo,"220 Hill Rd, Colombo, Sri Lanka",6.97034,79.813591,754,ENT || cardiology || gastroenterology || infectious disease || nephrology,public,True
Maple Leaf Hospital,specialty hospital,Poland,Warsaw,"727 Queen St, Warsaw, Poland",52.276956,20.976437,243,oncology || radiology || urology,private,True
Sunrise Medical Center,hospital,Pakistan,Lahore,"958 Market St, Lahore, Pakistan",31.534122,74.348135,1312,anesthesiology || gastroenterology || hematology || oncology || ophthalmology || orthopedics || urology,private,True
Westside Infirmary,university hospital,New Zealand,Auckland,"470 Victoria St, Auckland, New Zealand",-36.871304,174.720769,915,hematology || infectious disease || neurology || orthopedics,public,True
Green Valley University Hospital,specialty hospital,Israel,Tel Aviv,"723 Riverside Dr, Tel Aviv, Israel",32.131763,34.752564,257,dermatology || emergency || gastroenterology || gynecology || neurology || ophthalmology,non-profit,True
Westside Medical Center,medical center,Mexico,Mexico City,"885 Victoria St, Mexico City, Mexico",19.391721,-99.158378,564,cardiology || dermatology || gastroenterology || gynecology || oncology || radiology,private,True
Sunrise Infirmary,medical center,Vietnam,Hanoi,"853 Market St, Hanoi, Vietnam",20.987991,105.863581,324,oncology || orthopedics || urology,public,True
Harmony Hospital,hospital,Morocco,Casablanca,"182 Sunset Blvd, Casablanca, Morocco",33.52528,-7.633353,1422,emergency || nephrology || neurology || oncology || orthopedics || urology,public,True
Maple Leaf Hospital,specialty hospital,Saudi Arabia,Jeddah,"45 Riverside Dr, Jeddah, Saudi Arabia",21.474073,39.185166,281,dermatology || gynecology || hematology || psychiatry,public,True
Southside Infirmary,medical center,South Korea,Seoul,"214 Hill Rd, Seoul, South Korea",37.557699,126.983069,262,ENT || dermatology || orthopedics,private,True
Commonwealth University Hospital,hospital,Hungary,Budapest,"234 Main St, Budapest, Hungary",47.495868,19.068344,804,ENT || cardiology || dermatology || endocrinology || gynecology || nephrology || radiology,non-profit,True
Evergreen University Hospital,hospital,Finland,Helsinki,"845 Broadway, Helsinki, Finland",60.196584,24.988361,426,dermatology || infectious disease || urology,non-profit,True
General Medical Center,specialty hospital,Austria,Vienna,"565 Church St, Vienna, Austria",48.17581,16.383052,512,cardiology || hematology || orthopedics || pediatrics || pulmonology,private,True
Regional Hospital,specialty hospital,Italy,Rome,"744 Oak St, Rome, Italy",41.858417,12.506566,110,nephrology || orthopedics || pediatrics,private,True
St. George Medical Center,hospital,Egypt,Cairo,"319 King St, Cairo, Egypt",30.071837,31.270348,847,ENT || neurology || pulmonology,private,True
Community Infirmary,medical center,Germany,Berlin,"140 Oak St, Berlin, Germany",52.534918,13.37242,775,ENT || gastroenterology || gynecology || infectious disease || psychiatry || pulmonology || urology,private,True
Regional Medical Center,specialty hospital,United States,New York,"253 Queen St, New York, United States",40.723039,-73.963896,595,endocrinology || gynecology || hematology || neurology || orthopedics || pulmonology || urology,public,True
Central University Hospital,medical center,Israel,Tel Aviv,"11 Broadway, Tel Aviv, Israel",32.079963,34.758321,455,dermatology || neurology || pulmonology,non-profit,True
National Medical Center,specialty hospital,Tunisia,Tunis,"472 High St, Tunis, Tunisia",36.844955,10.180808,293,ENT || anesthesiology || endocrinology || neurology || urology,public,True
St. Theresa University Hospital,university hospital,Canada,Vancouver,"924 George St, Vancouver, Canada",49.327866,-123.16328,848,anesthesiology || emergency || gastroenterology || gynecology || hematology || nephrology,non-profit,True
Highland Infirmary,specialty hospital,Canada,Toronto,"298 Church St, Toronto, Canada",43.61678,-79.386889,205,anesthesiology || dermatology || hematology || ophthalmology,non-profit,True
Mercy Infirmary,hospital,Poland,Warsaw,"311 Riverside Dr, Warsaw, Poland",52.236877,21.046185,414,cardiology || ophthalmology || pulmonology,public,True
Sunrise Hospital,medical center,India,Bengaluru,"281 High St, Bengaluru, India",12.942295,77.608419,283,ENT || endocrinology || gastroenterology || neurology || psychiatry || radiology,non-profit,True
Mountview University Hospital,specialty hospital,Japan,Osaka,"241 Elm St, Osaka, Japan",34.732249,135.48924,328,dermatology || hematology || psychiatry,private,True
Lakeside Hospital,hospital,Vietnam,Ho Chi Minh City,"438 Lakeview Dr, Ho Chi Minh City, Vietnam",10.781671,106.614079,1208,ENT || anesthesiology || hematology || oncology || ophthalmology || urology,non-profit,True
Liberty Infirmary,specialty hospital,Australia,Sydney,"703 Riverside Dr, Sydney, Australia",-33.888915,151.19878,537,hematology || infectious disease || radiology,non-profit,True
Prime Medical Center,hospital,Germany,Munich,"455 Pine St, Munich, Germany",48.180006,11.548716,533,emergency || oncology || ophthalmology || orthopedics,non-profit,True
Harmony University Hospital,medical center,South Korea,Busan,"343 Elm St, Busan, South Korea",35.22068,129.117017,268,ENT || anesthesiology || infectious disease,non-profit,True
City Infirmary,specialty hospital,India,Ahmedabad,"908 Station Rd, Ahmedabad, India",22.983752,72.536364,390,anesthesiology || dermatology || gastroenterology || hematology || infectious disease || neurology || ophthalmology,private,True
Northside Infirmary,medical center,Canada,Vancouver,"952 Elm St, Vancouver, Canada",49.247085,-123.109834,910,ENT || infectious disease || nephrology || oncology || pulmonology || urology,private,True
Capital University Hospital,hospital,Morocco,Casablanca,"756 Station Rd, Casablanca, Morocco",33.554195,-7.555515,301,gastroenterology || nephrology || orthopedics || psychiatry,private,True
Grand Infirmary,hospital,China (Hong Kong SAR),Hong Kong,"423 Maple St, Hong Kong, China (Hong Kong SAR)",22.290439,114.201797,1092,emergency || gynecology || infectious disease || oncology || orthopedics || pulmonology || radiology,non-profit,True
Mountview Medical Center,hospital,Bangladesh,Dhaka,"213 Elm St, Dhaka, Bangladesh",23.847818,90.382573,218,infectious disease || oncology || psychiatry || pulmonology,non-profit,True
Crescent Infirmary,specialty hospital,Morocco,Casablanca,"867 Elm St, Casablanca, Morocco",33.586641,-7.627413,115,anesthesiology || endocrinology || gynecology || infectious disease || psychiatry || pulmonology,public,True
Southside Hospital,hospital,Australia,Melbourne,"429 Hill Rd, Melbourne, Australia",-37.824943,144.929391,1271,dermatology || infectious disease || pediatrics || urology,non-profit,True
Evergreen Medical Center,hospital,United States,Chicago,"487 Church St, Chicago, United States",41.892837,-87.619686,117,ENT || dermatology || gastroenterology || ophthalmology || orthopedics || pulmonology || urology,public,True
Sunrise Hospital,specialty hospital,China,Guangzhou,"354 Elm St, Guangzhou, China",23.130251,113.280636,531,anesthesiology || endocrinology || gastroenterology || hematology || neurology,public,True
Northside University Hospital,university hospital,Japan,Tokyo,"423 King St, Tokyo, Japan",35.691812,139.695519,1834,oncology || orthopedics || pediatrics || radiology || urology,non-profit,True
St. John University Hospital,medical center,Australia,Sydney,"753 Cedar Rd, Sydney, Australia",-33.892857,151.201157,597,hematology || infectious disease || pediatrics,private,True
General University Hospital,specialty hospital,Australia,Sydney,"837 Lakeview Dr, Sydney, Australia",-33.834258,151.243364,548,endocrinology || gastroenterology || gynecology || neurology || orthopedics || pulmonology || radiology,non-profit,True
Central Medical Center,university hospital,Italy,Milan,"491 Broadway, Milan, Italy",45.449728,9.214421,1128,dermatology || gastroenterology || nephrology || ophthalmology || psychiatry || pulmonology,public,True
Evergreen Medical Center,hospital,Japan,Tokyo,"593 Victoria St, Tokyo, Japan",35.676248,139.68705,881,gastroenterology || gynecology || neurology || oncology || ophthalmology || orthopedics || radiology,private,True
Mountview Hospital,university hospital,Germany,Munich,"600 Oak St, Munich, Germany",48.133858,11.595103,862,cardiology || dermatology || oncology || pediatrics || psychiatry,public,True
Riverside Infirmary,hospital,India,Chennai,"785 Hill Rd, Chennai, India",13.096049,80.261039,1077,anesthesiology || cardiology || infectious disease || oncology || pediatrics || pulmonology,private,True
City Medical Center,hospital,Netherlands,Amsterdam,"76 Broadway, Amsterdam, Netherlands",52.340227,4.941799,739,ENT || gastroenterology || neurology || radiology,public,True
Heritage University Hospital,university hospital,Greece,Athens,"243 Cedar Rd, Athens, Greece",37.977167,23.746178,774,ENT || endocrinology || gynecology || pediatrics || pulmonology,public,True
St. Peter Medical Center,medical center,France,Marseille,"59 Park Ave, Marseille, France",43.258816,5.390911,238,anesthesiology || dermatology || hematology || nephrology || neurology || oncology,public,True
Commonwealth Hospital,specialty hospital,United Arab Emirates,Abu Dhabi,"542 Elm St, Abu Dhabi, United Arab Emirates",24.458628,54.37474,178,cardiology || gastroenterology || neurology || ophthalmology,non-profit,True
National Hospital,medical center,South Korea,Seoul,"214 Elm St, Seoul, South Korea",37.567658,126.98977,489,endocrinology || neurology || pediatrics,non-profit,True
General Infirmary,medical center,India,Ahmedabad,"697 High St, Ahmedabad, India",23.002035,72.525341,708,cardiology || endocrinology || nephrology || urology,public,True
Lakeside Hospital,specialty hospital,France,Paris,"280 Victoria St, Paris, France",48.884553,2.309705,470,dermatology || psychiatry || urology,private,True
Mountview Hospital,hospital,Brazil,São Paulo,"689 Oak St, São Paulo, Brazil",-23.515275,-46.647279,1486,cardiology || hematology || neurology || oncology || ophthalmology,public,True
Prime University Hospital,university hospital,Kenya,Nairobi,"865 Market St, Nairobi, Kenya",-1.254252,36.781195,1201,ENT || hematology || neurology || psychiatry,private,True
